2019-09-05T14:03:52.259-07:,0000000000000081060288B53FE9F4EE56BB6ADC3FD9303C2CB54DE03FEA20FE932B47B43FE5FC2CD42C9EC03FED93DAD3C6DFE3
2019-09-05T14:03:52.360-07:,0000000000000081060288B53FBCED6565F8003FE32504CBAF8823FE85B724C41AFB03FACDFE6574F73403FBCECF5211F54B0
2019-09-05T14:03:52.462-07:,0000000000000081060288B53FE87AB3AAE314D03FE09D3454A8A6583FEBC175A590F1503FDB2CBEC478F1103FE05F575CEE7E
2019-09-05T14:03:52.563-07:,0000000000000081060288B53FE3DEA16A20D4F23FEB738F9177A64A3FC59886C628D5503FD8BA848FD72D303FA3DBA1A4E4BEA0
2019-09-05T14:03:52.662-07:,0000000000000081060288B53FDC932357566B583FED781EE2B04EAB3FEEA85FB378C2313FEEE7B96832D7493FE7D686659F8BE0
2019-09-05T14:03:52.765-07:,0000000000000081060288B53FEF94D77A63BA03FB0395A35D575203FE5642BC0791E703FC89D495E581E903FE36A8B2A184E3C
2019-09-05T14:03:52.863-07:,0000000000000081060288B53FE1A4D793423403FB0A2212DC9EE03F994F895D38F403FE75530379D3623FE3F763C5805A3A
2019-09-05T14:03:52.964-07:,0000000000000081060288B53FEFDCDC8862C5283FE81673AC658403FB8952695DD50A03FD37D10E6DA18583FD0A175324B9538
2019-09-05T14:03:53.064-07:,0000000000000081060288B53FD6C3B49C018F83FE92DECA85D205E3FD5503EA9027603FCBD8C6C72248103FE73DAC0DED078
2019-09-05T14:03:53.165-07:,0000000000000081060288B53FE66696977CB8B03FEE7C927D39F483FC22F4743935803FD5B187F23E1EF03FE5298646C75AC2
2019-09-05T14:03:53.264-07:,0000000000000081060288B53FDD936DBDF353883FE2B08D63CCAB2E3FCF9EDF34212D83FD69FF316C34F283FEDEAC12DACD718
2019-09-05T14:03:53.366-07:,0000000000000081060288B53FB976A59EEE4403F9B645ED0FC5C03FE165D7B6757783FE38F53ACB0979C3FBEE39247F1A8C0
2019-09-05T14:03:53.466-07:,0000000000000081060288B53FE787B58DBCEE283FECE36BD9F2F0903FD78CFA3BA69AAC3FDE189C3CF29BC03FD8C8CE36B180E8
2019-09-05T14:03:53.566-07:,0000000000000081060288B53FEACF537CBE83DE3FC7E7E524A1EFE03FAD3B37E5C41703FD1D6DE5F4EFD883FB5BC35C2675240
2019-09-05T14:03:53.666-07:,0000000000000081060288B53FD7FB976727AE5E3FCC65831CAD5683FE2ED5150E9CD403FB41EE1F343D8803FEACCC2F8AE57E
2019-09-05T14:03:53.767-07:,0000000000000081060288B53FEBC8399BB68EF43FED6885E8C6E0C3F953939FDF37803FE661BB8B9AE0803FD09362ECBD6FD0
2019-09-05T14:03:53.867-07:,0000000000000081060288B53FEBC7C4CE7B6723FCC64B2D24255703FE92B31A58BCA83FBB7B1F8B4BB6E03FEF23D18E158260
2019-09-05T14:03:53.967-07:,0000000000000081060288B53FDAC05240A858E83FE92913F3EBAE283FDB49413428A1303FE1ACE2EAF98813FEB84C4407E4460
2019-09-05T14:03:54.068-07:,0000000000000081060288B53FC3145943541003FED125767CC9AEC3FAA4743E988A03FD2686F332AFE703FD248524734470
2019-09-05T14:03:54.168-07:,0000000000000081060288B53FD4C47372621C43F9ED873B80DE03FD15B3907929183FCE6C85D67603FE1A7A946D12942
2019-09-05T14:03:54.270-07:,0000000000000081060288B53FE87AA5EE32B243FB0393F6E6FEAF03F9E67199FFB95803FB39D536BD885403F92DF53ADD0290
2019-09-05T14:03:54.369-07:,0000000000000081060288B53FD2BBBC3D479B7C3FD0EA6B65BBD983FE34CE9461F75153FE8DB25A4499DD53FE5C8B3834EEC6A
2019-09-05T14:03:54.469-07:,0000000000000081060288B53FAC6E725A5EDAC03FE250D8F992E4F23FEE3CD51A3CB8943FD4197622B91A403FE4ED2CA3F2147D
2019-09-05T14:03:54.570-07:,0000000000000081060288B53FEFD8529AF88DB23FD4F8DAACEDD8A83FEC6F3FE926E6E3F84ECF0D07378803FE2B95D9C30EC7F
2019-09-05T14:03:54.669-07:,0000000000000081060288B53FE9DB2DD4C613953FBD9648298CA8403FB4BB9BED3625403FE6DAC3639EC25E3FDD2BC88DBF814
2019-09-05T14:03:54.770-07:,0000000000000081060288B53FABBD9139D5B03FD93CCB10EE1D983FD4FEFFCC253EA03FEA64AB5780AA273FB675B2D71DF0
2019-09-05T14:03:54.871-07:,0000000000000081060288B53FE2E2A2FB791DB43FC1981996AAD0683FE7A0B8F431783FE53E9C7B1D755A3FEF5A4D7558FCC
2019-09-05T14:03:54.970-07:,0000000000000081060288B53FCA9CEA66629503FC3FD182F4192403FE650702A8C1F913FE153BAF5F79E1A3FDC84384D396BDC
2019-09-05T14:03:55.072-07:,0000000000000081060288B53FBA3A578B3194F03FEB2A6D268159883FD23F79DE1D11703FD062616BA244683FE3BCCE4BA755B6
2019-09-05T14:03:55.173-07:,0000000000000081060288B53FEDD3426F83C15E3F9326BEDDBC46803FED93B1F4DE65D83FD9D5475E731343FD8CB6B278552A4
2019-09-05T14:03:55.274-07:,0000000000000081060288B53FECCE1F6399DC63FE13AB82D5A843FE6EBAC5B46E2B3FBEBE9A28BAD9A03FC8D368661E8530
2019-09-05T14:03:55.374-07:,0000000000000081060288B53FEB2D92F5CA1E4E3FEEF28F60E70183FE66BB6EFF941C83FEAC4A2FF2BD4A3FDADD8C2012AA5C
2019-09-05T14:03:55.475-07:,0000000000000081060288B53FD87CC65A439AEC3F7FE3634463D003FEBAB1B40668BBA3FC71BB6E07C91B83FD35F846068EE18
2019-09-05T14:03:55.576-07:,0000000000000081060288B53FCC8EB9A69B94803FC5EFA9698948303FD0707C9843EA383FD697A4F1BD1803FC4C6B463D0BC58
2019-09-05T14:03:55.679-07:,0000000000000081060288B53FDAA001AB181803FC29DF2CD7282B83FD3784B4B976BAC3FCAC53020C2CD703FE2DF92DFC4291C
2019-09-05T14:03:55.776-07:,0000000000000081060288B53FC594EFB18570103FE4EA5ADF4DA96E3FEBA1FA5102A123FD4D5B3F571B243FC2ADA4EEB54DD0
2019-09-05T14:03:55.877-07:,0000000000000081060288B53FE8E27DDF0C3283FC0EFC8892DC7703FEAB32E7E656CD83FC73156F157C903FDB5C1A9B9752F8
2019-09-05T14:03:55.978-07:,0000000000000081060288B53FE5C4AFA6EF2C8E3FED2842219014283FE61A85772499C43FB7E7C0CAA932903FCAD35E5037ED8
2019-09-05T14:03:56.079-07:,0000000000000081060288B53F7A32713942C003FE7E0B465B9A17C3FD8982EA10AC483FEA5459F384D3983FCEC5B2EDE1A110
2019-09-05T14:03:56.178-07:,0000000000000081060288B53FE3FFFC63A8D8743FDB9CDCABF0103FD42D24D145C0F83FE1B11BE45F5373FE8D01A619BDF12
2019-09-05T14:03:56.279-07:,0000000000000081060288B53FDC8C15032B1143FD97F3CC980CD6C3FDBBDF9E6C93BDC3FE78825CBF7D8443FB7DCBBCEDF6860
2019-09-05T14:03:56.379-07:,0000000000000081060288B53FC8DB9387F33403FCE3DB36744583FE6F8339B90C8803FE0771076D3FFD3FB4883874699B60
2019-09-05T14:03:56.479-07:,0000000000000081060288B53FBD8FEB698B6BC03FD2D1C0BC286583FEEB57E867D53273FE0487CA21868203FDBF16E398EBE40
2019-09-05T14:03:56.580-07:,0000000000000081060288B53FDCFB44ECCC9C13FE8DE0F7A68923FC24D9DFFDE7B83FE434047A805F3FE5D036D3861424
2019-09-05T14:03:56.681-07:,0000000000000081060288B53FE02247766E25383FE96C41C8DDA3E53FE32633E9CD9AB23FDB9ADAEDE276C83FEAD1E89B3F460
2019-09-05T14:03:56.782-07:,0000000000000081060288B53FC87C9FF33BC6403FE221329ACFA6EA3FE6ECE1456A64C3FD2EB7DDD318F383FBFC6B96A5D1180
2019-09-05T14:03:56.882-07:,0000000000000081060288B53FE73A174A3690543FEE4E178B37627E3FE860B5824784D03FC3C2A71A558703FE134F265E46E7C
2019-09-05T14:03:56.981-07:,0000000000000081060288B53FC028C39971B9A03FDBAE1D81E2B9683FCA89F1309BCCF03FE1F051782BFDD83FEA9727D2792AD8
2019-09-05T14:03:57.081-07:,0000000000000081060288B53FC6A1B62A4A903FE428C744763EBA3FC64851109A3B803FD0CED1CA2A184C3FD0D39EBC806E40
2019-09-05T14:03:57.183-07:,0000000000000081060288B53FE4BE7F5E8B7B63FEA30E64D2043953FE2832D332E29C83FE31575C1D38103FD3C22F8E571198
2019-09-05T14:03:57.283-07:,0000000000000081060288B53FCBFBE8A444FC03FE853D0F91B82C03FC7DA6AC8E7A4A03FA699B6F2B853A03FC9B6C484DDF1D0
2019-09-05T14:03:57.386-07:,0000000000000081060288B53FE472782FC536763FE25A7A1D338643FECC62A4FB0F63FD5D4878050C02C3FEE43F3DE96B92
2019-09-05T14:03:57.485-07:,0000000000000081060288B53FDEB11923ADBC83FDB2E5F88BEF1953FE980CB717A43983FB9E7C2412388C03FEC931D7AD958CA
2019-09-05T14:03:57.586-07:,0000000000000081060288B53FC8F8E4BFEA3A03FB0F24984DF95603FE69B67305EBA6B3FE367A8139C15C3FE9D7EEF4F62EAE
2019-09-05T14:03:57.688-07:,0000000000000081060288B53FC440FCD4FD3383FD0F1781833A1283FD6F62008792783FB0E6B9F686803FE86DBAA67D3D80
2019-09-05T14:03:57.787-07:,0000000000000081060288B53FED178C2F79DC543FD1907F7260BD643FDC19ECB829E9183FBCC829BEDDAA03FE6DE8AAE8A6CE2
2019-09-05T14:03:57.889-07:,0000000000000081060288B53FDD62DCFE6154B83FE68B13696E1543FD436578B4C1AFC3FED601DA2A840B63FC5CFE1C21087B8
2019-09-05T14:03:57.988-07:,0000000000000081060288B53FE383DAA123156C3FE254763F4BC883FE1EB9F74ED323C3FED8FE522F445263FEB9B26D1E5F78
2019-09-05T14:03:58.088-07:,0000000000000081060288B53FEA6462FA99DEC63FE93CFFDDF7AF983FB07E674253B603FC5A8EA49E827403FC5E3CC22BE32E0
2019-09-05T14:03:58.190-07:,0000000000000081060288B53FC71A9A43645F903FE1E1BA242F71A43FD7A092123D99FC3FEC50F5668A2E4C3FD8A6C339372BF0
2019-09-05T14:03:58.290-07:,0000000000000081060288B53FEE3524B81524A83FCFC933ABB824483FD0551C7C9F72C3FA9CC7A7BE7EBC03FAE75285030ACA0
2019-09-05T14:03:58.390-07:,0000000000000081060288B53FEDC27F432D7F03FE2E1D799B7CA8A3FD0B8F6E862D3D03FD19791DEE5768A3FED92A214705889
2019-09-05T14:03:58.490-07:,0000000000000081060288B53FE14F55CB247FBC3FE5D1D3E7375E803FE54C762D455C743FEE7769589295C03FA9A68F88EC79C0
2019-09-05T14:03:58.591-07:,0000000000000081060288B53FE783EE995C30943FD28D41CD6399903FC5C3D56C3898103FDBFB6F31735903FE2C5F7CD7175E
2019-09-05T14:03:58.693-07:,0000000000000081060288B53FD02E1C9BD3B783FEA28FDDBFCAA243FB57F372F60F8803FD55D7846E9E3943FA361BD3D515A80
2019-09-05T14:03:58.794-07:,0000000000000081060288B53FE26AB884D094863FE361D241D346103FC2AFFBE466D7803FE5A82C5E5F40A83FE9A3BC8C4ACBC
2019-09-05T14:03:58.893-07:,0000000000000081060288B53FEC14751F7440BE3FE5AABD671414E63FEC5E3DD39BE39E3FD0CD71A5BEBAB83FC87AE33D78288
2019-09-05T14:03:58.994-07:,0000000000000081060288B53FE1A82C734B6BC83FCDF1CFD83E3203FEFA74FCBEB22BE3FE2A825EE10B523FDDEFCBE6356D8
2019-09-05T14:03:59.095-07:,0000000000000081060288B53FD2A162DFDCDA603FCE2DCFC4E123503FEAE892E4C783973FE68DC5CFD337143FE6A5B21B62C28
2019-09-05T14:03:59.196-07:,0000000000000081060288B53FDE21ACDDC37A883FE7447AA2C10CC3FEE712FB2CD836A3FE6D044CC9FB9D13FD770BF9321CF10
2019-09-05T14:03:59.296-07,:,0000000000000081060288B53FD4955772011A03FECBE204A4FCDB53FE915933B21C143FCD9ACF91B384303FD29BCA376DCF10
2019-09-05T14:03:59.397-07:0000000000000081060288B53FEC283FE8E5138C3FDE3074E7FF9DE43FC5C0395D3588383FE59627B2E0BCEA3FCEEC4A6CEE6F20
2019-09-05T14:03:59.497-07:0000000000000081060288B53FEAC5544B9B3CC03FC051BD89224603FEFD4F411B0943FEDAC57EBF3501E3FD5FB12A8616A70
2019-09-05T14:03:59.599-07:0000000000000081060288B53FEB3C14A8352103FE73CFF426E94183FE4E3779B150D43FE64E10209EAE4A3FEEF7C557DD620
2019-09-05T14:03:59.700-07:0000000000000081060288B53FD957B578AB93443FD584BE43B8D983FE82BC8D781FCCC3FDCC521DF03883FE74C67BA47CB
2019-09-05T14:03:59.800-07:0000000000000081060288B53FD347F2FB61D0A03FEFEF317472B5943F799EC970F67C03FD7975B3EF8F6D43FD032241C24D730
2019-09-05T14:03:59.901-07:0000000000000081060288B53FD4FDE065C5B6DC3FD71F85D5C919903FEC8D8E67155463FEDCD6EC073FC183FCD74159B74370
2019-09-05T14:04:00.000-07:0000000000000081060288B53FE457F284F6AB03FCD272057601303FE35F6C44FBEC4A3FE0E7B2FB94475C3FB2FB62C6D973C0
2019-09-05T14:04:00.100-07:0000000000000081060288B53FE63626E14470C43FE6A7B16C9DC0B63FC01B96F52ABCE03FDB671EFAD6AB303FE2ACD467C14DC
2019-09-05T14:04:00.199-07:0000000000000081060288B53FDB6986FF9B5503FE1EB11DA3B9183FE8B4FA5F3A2DE03F973A8FD8DCF803FEB3B6C9FB43F8C
2019-09-05T14:04:00.301-07:0000000000000081060288B53FED9528C309D843F77891931495A03FDA64A066E6CF5C3FAAF311E74DAE803FD3D9B52F2182DC
2019-09-05T14:04:00.402-07:0000000000000081060288B53FB7152F64BAAE03FEC79552F262B83FD89229CDDDB7103FDF6D185C61C08C3FD8D9BF3FE1C2B8
2019-09-05T14:04:00.502-07:0000000000000081060288B53FE3C6281298C603FE3B6367B996B8C3FBC5B6ED54330E03FE2DA7737250AA3FE83DC2423E0BC
2019-09-05T14:04:00.600-07:0000000000000081060288B53FDF858FAE1E1E23FE9D2C079A3E3303FDB58D83C63A9C03FEEF4055E9C783FEA2264358E28C
2019-09-05T14:04:00.701-07:0000000000000081060288B53FBC565676E6F5E03FED6730EA82CA3D3FD1E3FA4F4664283FEA4316D75B8C523FEA6B1CD7726F27
2019-09-05T14:04:00.802-07:0000000000000081060288B53FDDA3A86729E43FD3659C76328BD03FE3685A86BCBAC63FE1913041F55E43FE4502DEF9E13DA
2019-09-05T14:04:00.903-07:0000000000000081060288B53FD16ABDE9C331E83FE845E1D6F79B903FDFD04CA56B5B243FBA577977FC96C03FCCB25E652B3DC0
2019-09-05T14:04:01.002-07:0000000000000081060288B53FDE4FCFCBA4C9783FE54CD5D7C5EE23FD246EED8746B83FB8BC595147403FC69BBD929F5C78
2019-09-05T14:04:01.102-07:0000000000000081060288B53F8EFE588B3D1803FD18D3F9BD8C0C83FD4BE14A62670383FD145C7192F3483FC89A49A8963CA0
2019-09-05T14:04:01.203-07:0000000000000081060288B53FEA6EB5DA7D731A3FB9B82B5D497C03F9BDE15E04330803FC05CB79E595D03FE16E1733FBEB16
2019-09-05T14:04:01.303-07:0000000000000081060288B53FE789D8B602483FC316AD277778903FDFEAFFD5CBB9103FE8E2BEAFBE10A03FEFDF75FB04AA
2019-09-05T14:04:01.403-07:0000000000000081060288B53FDED4641CC545603FE92EFE45671A6A3FCA9F050138FB03FCAA39D4FE8C7A03FE03EA8B28575A0
2019-09-05T14:04:01.505-07:0000000000000081060288B53FE1A9F8F4C9D1A63FBF99C75D6C13403FCB3CB29661B6603FE942965885797C3FE5AA161416A77A
2019-09-05T14:04:01.606-07:0000000000000081060288B53FC8B0327E7388283FD268DEC0AC8F483FDEFA4DFA8F3D743FD251DE70C41E503FD4BA6797933BB8
2019-09-05T14:04:01.707-07:0000000000000081060288B53FD0EBD5DABE70483FD551E24261346C3FEAEDAE645CF6803FD45680491E9C83F9F985D8D7A730
2019-09-05T14:04:01.809-07:0000000000000081060288B53FD516B38F6B3B03FC230BEEACC23803FE51554E0169E803F8DED9190523803FCACB12C3D6B250
2019-09-05T14:04:01.911-07:0000000000000081060288B53FE24A197583FC543F9CC0425DD1B303FC9EBC2B0BFCAC83FDE992434EEC783FEAF22160AB5DBC
2019-09-05T14:04:02.010-07:0000000000000081060288B53FC2FE2EA9755903FD830E7139CC0E03FEC441A27761DAC3FD0B589BCC523343FEE6BFFB673BE66
2019-09-05T14:04:02.109-07:0000000000000081060288B53FEA2ED9B3EF25203FD63E3076F748C03FE9514EC849A0323FDA48EFB85D54E83FE93A47C9658C
2019-09-05T14:04:02.210-07:0000000000000081060288B53FEA32C2813D5343F5316827D735003FEA414758C3D61C3FE18FE723AB7C923FE3BF86E7C9AFF8
2019-09-05T14:04:02.311-07:0000000000000081060288B53FB9D29592956B903FC8EAF2C41A41B03FEBA3905D66A67A3FEA8AE0FF8EE64C3FE484B2AB63B148
2019-09-05T14:04:02.411-07:0000000000000081060288B53FE693B3469A4CA43FEB5F5689DB69E23FD732DF63E51843FEE9838FA43B03FEFF76B6C69B9C
2019-09-05T14:04:02.511-07:0000000000000081060288B53FE99D824FF85BA33FECDF2F8561951A3FD3754AAC10BAC3FC8EEAFA7C29A203FCFC47FEFEBB8
2019-09-05T14:04:02.612-07:0000000000000081060288B53FCAD09ECAF02CA03FE538CAC4D77AAA3FB9A7DFC72A11403F8D28C94A07803FE4D132CB827E52
2019-09-05T14:04:02.712-07:0000000000000081060288B53FECFD86177856823FE4826ABA1173A83FEB2277EBD324D13FB9F81536D7A403FDECD46C2765EC
2019-09-05T14:04:02.813-07:0000000000000081060288B53FD4E17173871C403FE7345842952A9E3FDD5ECEF7C82F803FE1E255B9E4A7243FE8B733ECEE6668
2019-09-05T14:04:02.912-07:0000000000000081060288B53FEBA6D614DE283A3FCA30A478DAE1D83FA0EA365E149B803FE14CD7EC9D2F03FCA47EED77E6C8
2019-09-05T14:04:03.014-07:0000000000000081060288B53FD9C28D68F7A983F81ED895C9E7F03FD147066E011203FD6FE60B55852403FE2A4FFD5BDB826
2019-09-05T14:04:03.114-07:0000000000000081060288B53FCF5759797A16803FDBD4EA66967803FEFE24EED6A497C3FCBB26B8CEE22883FA38C564E1735C0
2019-09-05T14:04:03.216-07:0000000000000081060288B53FE2444F20952D2C3FE06FE16E65F31C3FCFE16250A9B5D03FBE7A5E208E603FE26B3A11611DA
2019-09-05T14:04:03.316-07:0000000000000081060288B53FECD836AEB464A43FE6F8EAF7C46C403FD5D151413CDE183FECBFD49FAAFC883FE026E0FA42CFE4
2019-09-05T14:04:03.417-07:0000000000000081060288B53FD025DB5AC646503FC0B9DFBDB9DBB03FE976C2D2B45363FDF2C19B96B861C3FED56426A86CCE4
2019-09-05T14:04:03.517-07:0000000000000081060288B53FE025B8A77D26263FEFD475A05A562C3FE3238B82F453E83FE0257948B1DF503FA7D087F03D27C0
2019-09-05T14:04:03.618-07:0000000000000081060288B53FDBA9E4A16F8FFF3FECAEA03CC62E6A3FE0CC26DEA6ADC3FC223C43CF13D803FE4D98A6281D4FC
2019-09-05T14:04:03.718-07:0000000000000081060288B53FEF603177E9AE33FDE681B286137AC3FD23086429D4B303FE2943B843985E3FEC5E8D7CB5541F
2019-09-05T14:04:03.820-07:0000000000000081060288B53FE6F0BCFD2B1D9C3FE58526564BDA133FB2E79FC220D5F03FC3D7948957BCD03FE39DBFA8F6D80
2019-09-05T14:04:03.922-07:0000000000000081060288B53FEA4CDA3ECBC9403FE7CC2FF9F6DD403FEB69AC4771F0293FE6DFFE56E91A5C3FE1BFD5E8520D8
